"case","t","y1","y2"
1016,5.5,0.768287992992322,1.11074773695916
1016,6,0.934057020285563,1.17810015999968
1016,6.5,1.12062660527907,1.24634201932022
1016,7,1.32995920457466,1.31491249845186
1016,7.5,1.56392066931049,1.38317179408304
1016,8,1.82418719111988,1.45040847960008
1016,8.5,2.11212225475726,1.51585350901268
1016,9,2.42864886133048,1.5786991321097
1016,9.5,2.77409572705833,1.63812534720991
1016,10,3.14804036906233,1.69333201516071
1017,0,-0.190031975274906,0.514496699674055
1017,0.5,-0.141982255872381,0.55553412088106
1017,1,-0.0895221458531351,0.599229212234906
1017,1.5,-0.0317561939115152,0.645639617189493
1017,2,0.0323208960614665,0.694798959002343
1017,2.5,0.103834988701907,0.746710801933852
1017,3,0.18403710658383,0.801342729512191
1017,3.5,0.274308940026994,0.858619390312272
1017,4,0.376165462553062,0.918414924625162
1017,4.5,0.491252052003381,0.980545913422484
1017,5,0.621335729050643,1.0447636864126
1017,5.5,0.768287992992322,1.11074773695916
1017,6,0.934057020285563,1.17810015999968
1017,6.5,1.12062660527907,1.24634201932022
1017,7,1.32995920457466,1.31491249845186
1017,7.5,1.56392066931049,1.38317179408304
1017,8,1.82418719111988,1.45040847960008
1017,8.5,2.11212225475726,1.51585350901268
1017,9,2.42864886133048,1.5786991321097
1017,9.5,2.77409572705833,1.63812534720991
1017,10,3.14804036906233,1.69333201516071
1018,0,-0.190031975274906,0.514496699674055
1018,0.5,-0.141982255872381,0.55553412088106
1018,1,-0.0895221458531351,0.599229212234906
1018,1.5,-0.0317561939115152,0.645639617189493
1018,2,0.0323208960614665,0.694798959002343
1018,2.5,0.103834988701907,0.746710801933852
1018,3,0.18403710658383,0.801342729512191
1018,3.5,0.274308940026994,0.858619390312272
1018,4,0.376165462553062,0.918414924625162
1018,4.5,0.491252052003381,0.980545913422484
1018,5,0.621335729050643,1.0447636864126
1018,5.5,0.768287992992322,1.11074773695916
1018,6,0.934057020285563,1.17810015999968
1018,6.5,1.12062660527907,1.24634201932022
1018,7,1.32995920457466,1.31491249845186
1018,7.5,1.56392066931049,1.38317179408304
1018,8,1.82418719111988,1.45040847960008
1018,8.5,2.11212225475726,1.51585350901268
1018,9,2.42864886133048,1.5786991321097
1018,9.5,2.77409572705833,1.63812534720991
1018,10,3.14804036906233,1.69333201516071
1019,0,-0.190031975274906,0.514496699674055
1019,0.5,-0.142425128554746,0.652651824848291
1019,1,-0.0905538578645927,0.82496198583086
1019,1.5,-0.0320560207267983,1.0355344959028
1019,2,0.0359570129105397,1.2859825813777
1019,2.5,0.116755828043027,1.57372727916374
1019,3,0.213763965444725,1.89042873734248
1019,3.5,0.330273078152581,2.22131154637828
1019,4,0.469155516086139,2.54599455887471
1019,4.5,0.632634834751161,2.84108712302474
1019,5,0.822146289099151,3.08398782202961
1019,5.5,1.03828313893016,3.2567744151017
1019,6,1.28080259758337,3.34904355900907
1019,6.5,1.54867967216752,3.35910995630734
1019,7,1.84021837578387,3.29353572989416
1019,7.5,2.1532425683421,3.16539909418123
1019,8,2.48536952279636,2.99183934472405
1019,8.5,2.83432972669183,2.79141931533259
1019,9,3.19825834944091,2.58178045038516
1019,9.5,3.57587200207883,2.37794404069507
1019,10,3.96646720567194,2.19144424946949
1020,0,-0.190031975274906,0.514496699674055
1020,0.5,-0.142425128554746,0.652651824848291
1020,1,-0.0905538578645927,0.82496198583086
1020,1.5,-0.0320560207267983,1.0355344959028
1020,2,0.0359570129105397,1.2859825813777
1020,2.5,0.116755828043027,1.57372727916374
1020,3,0.213763965444725,1.89042873734248
1020,3.5,0.330273078152581,2.22131154637828
1020,4,0.469155516086139,2.54599455887471
1020,4.5,0.632634834751161,2.84108712302474
1020,5,0.822146289099151,3.08398782202961
1020,5.5,1.03828313893016,3.2567744151017
1020,6,1.28080259758337,3.34904355900907
1020,6.5,1.54867967216752,3.35910995630734
1020,7,1.84021837578387,3.29353572989416
1020,7.5,2.1532425683421,3.16539909418123
1020,8,2.48536952279636,2.99183934472405
1020,8.5,2.83432972669183,2.79141931533259
1020,9,3.19825834944091,2.58178045038516
1020,9.5,3.57587200207883,2.37794404069507
1020,10,3.96646720567194,2.19144424946949
1021,0,-0.190031975274906,0.514496699674055
1021,0.5,-0.142425128554746,0.652651824848291
1021,1,-0.0905538578645927,0.82496198583086
1021,1.5,-0.0320560207267983,1.0355344959028
1021,2,0.0359570129105397,1.2859825813777
1021,2.5,0.116755828043027,1.57372727916374
1021,3,0.213763965444725,1.89042873734248
1021,3.5,0.330273078152581,2.22131154637828
1021,4,0.469155516086139,2.54599455887471
1021,4.5,0.632634834751161,2.84108712302474
1021,5,0.822146289099151,3.08398782202961
1021,5.5,1.03828313893016,3.2567744151017
1021,6,1.28080259758337,3.34904355900907
1021,6.5,1.54867967216752,3.35910995630734
1021,7,1.84021837578387,3.29353572989416
1021,7.5,2.1532425683421,3.16539909418123
1021,8,2.48536952279636,2.99183934472405
1021,8.5,2.83432972669183,2.79141931533259
1021,9,3.19825834944091,2.58178045038516
1021,9.5,3.57587200207883,2.37794404069507
1021,10,3.96646720567194,2.19144424946949
1022,0,-0.190031975274906,0.514496699674055
1022,0.5,-0.142425128554746,0.652651824848291
1022,1,-0.0905538578645927,0.82496198583086
1022,1.5,-0.0320560207267983,1.0355344959028
1022,2,0.0359570129105397,1.2859825813777
1022,2.5,0.116755828043027,1.57372727916374
1022,3,0.213763965444725,1.89042873734248
1022,3.5,0.330273078152581,2.22131154637828
1022,4,0.469155516086139,2.54599455887471
1022,4.5,0.632634834751161,2.84108712302474
1022,5,0.822146289099151,3.08398782202961
1022,5.5,1.03828313893016,3.2567744151017
1022,6,1.28080259758337,3.34904355900907
1022,6.5,1.54867967216752,3.35910995630734
1022,7,1.84021837578387,3.29353572989416
1022,7.5,2.1532425683421,3.16539909418123
1022,8,2.48536952279636,2.99183934472405
1022,8.5,2.83432972669183,2.79141931533259
1022,9,3.19825834944091,2.58178045038516
1022,9.5,3.57587200207883,2.37794404069507
1022,10,3.96646720567194,2.19144424946949
1023,0,-0.190031975274906,0.514496699674055
1023,0.5,-0.142425128554746,0.652651824848291
1023,1,-0.0905538578645927,0.82496198583086
1023,1.5,-0.0320560207267983,1.0355344959028
1023,2,0.0359570129105397,1.2859825813777
1023,2.5,0.116755828043027,1.57372727916374
1023,3,0.213763965444725,1.89042873734248
1023,3.5,0.330273078152581,2.22131154637828
1023,4,0.469155516086139,2.54599455887471
1023,4.5,0.632634834751161,2.84108712302474
1023,5,0.822146289099151,3.08398782202961
1023,5.5,1.03828313893016,3.2567744151017
1023,6,1.28080259758337,3.34904355900907
1023,6.5,1.54867967216752,3.35910995630734
1023,7,1.84021837578387,3.29353572989416
1023,7.5,2.1532425683421,3.16539909418123
1023,8,2.48536952279636,2.99183934472405
1023,8.5,2.83432972669183,2.79141931533259
1023,9,3.19825834944091,2.58178045038516
1023,9.5,3.57587200207883,2.37794404069507
1023,10,3.96646720567194,2.19144424946949
1024,0,-0.190031975274906,0.514496699674055
1024,0.5,-0.141982255872381,0.55553412088106
1024,1,-0.0895221458531351,0.599229212234906
1024,1.5,-0.0317561939115152,0.645639617189493
1024,2,0.0323208960614665,0.694798959002343
1024,2.5,0.103834988701907,0.746710801933852
1024,3,0.18403710658383,0.801342729512191
1024,3.5,0.274308940026994,0.858619390312272
1024,4,0.376165462553062,0.918414924625162
1024,4.5,0.491252052003381,0.980545913422484
1024,5,0.621335729050643,1.0447636864126
1024,5.5,0.768287992992322,1.11074773695916
1024,6,0.934057020285563,1.17810015999968
1024,6.5,1.12062660527907,1.24634201932022
1024,7,1.32995920457466,1.31491249845186
1024,7.5,1.56392066931049,1.38317179408304
1024,8,1.82418719111988,1.45040847960008
1024,8.5,2.11212225475726,1.51585350901268
1024,9,2.42864886133048,1.5786991321097
1024,9.5,2.77409572705833,1.63812534720991
1024,10,3.14804036906233,1.69333201516071
1025,0,-0.190031975274906,0.514496699674055
1025,0.5,-0.141982255872381,0.55553412088106
1025,1,-0.0895221458531351,0.599229212234906
1025,1.5,-0.0317561939115152,0.645639617189493
1025,2,0.0323208960614665,0.694798959002343
1025,2.5,0.103834988701907,0.746710801933852
1025,3,0.18403710658383,0.801342729512191
1025,3.5,0.274308940026994,0.858619390312272
1025,4,0.376165462553062,0.918414924625162
1025,4.5,0.491252052003381,0.980545913422484
1025,5,0.621335729050643,1.0447636864126
1025,5.5,0.768287992992322,1.11074773695916
1025,6,0.934057020285563,1.17810015999968
1025,6.5,1.12062660527907,1.24634201932022
1025,7,1.32995920457466,1.31491249845186
1025,7.5,1.56392066931049,1.38317179408304
1025,8,1.82418719111988,1.45040847960008
1025,8.5,2.11212225475726,1.51585350901268
1025,9,2.42864886133048,1.5786991321097
1025,9.5,2.77409572705833,1.63812534720991
1025,10,3.14804036906233,1.69333201516071
1026,0,-0.190031975274906,0.514496699674055
1026,0.5,-0.141982255872381,0.55553412088106
1026,1,-0.0895221458531351,0.599229212234906
1026,1.5,-0.0317561939115152,0.645639617189493
1026,2,0.0323208960614665,0.694798959002343
1026,2.5,0.103834988701907,0.746710801933852
1026,3,0.18403710658383,0.801342729512191
1026,3.5,0.274308940026994,0.858619390312272
1026,4,0.376165462553062,0.918414924625162
1026,4.5,0.491252052003381,0.980545913422484
1026,5,0.621335729050643,1.0447636864126
1026,5.5,0.768287992992322,1.11074773695916
1026,6,0.934057020285563,1.17810015999968
1026,6.5,1.12062660527907,1.24634201932022
1026,7,1.32995920457466,1.31491249845186
1026,7.5,1.56392066931049,1.38317179408304
1026,8,1.82418719111988,1.45040847960008
1026,8.5,2.11212225475726,1.51585350901268
1026,9,2.42864886133048,1.5786991321097
1026,9.5,2.77409572705833,1.63812534720991
1026,10,3.14804036906233,1.69333201516071
1027,0,-0.190031975274906,0.514496699674055
1027,0.5,-0.141982255872381,0.55553412088106
1027,1,-0.0895221458531351,0.599229212234906
1027,1.5,-0.0317561939115152,0.645639617189493
1027,2,0.0323208960614665,0.694798959002343
1027,2.5,0.103834988701907,0.746710801933852
1027,3,0.18403710658383,0.801342729512191
1027,3.5,0.274308940026994,0.858619390312272
1027,4,0.376165462553062,0.918414924625162
1027,4.5,0.491252052003381,0.980545913422484
1027,5,0.621335729050643,1.0447636864126
1027,5.5,0.768287992992322,1.11074773695916
1027,6,0.934057020285563,1.17810015999968
1027,6.5,1.12062660527907,1.24634201932022
1027,7,1.32995920457466,1.31491249845186
1027,7.5,1.56392066931049,1.38317179408304
1027,8,1.82418719111988,1.45040847960008
1027,8.5,2.11212225475726,1.51585350901268
1027,9,2.42864886133048,1.5786991321097
1027,9.5,2.77409572705833,1.63812534720991
1027,10,3.14804036906233,1.69333201516071
1028,0,-0.190031975274906,0.514496699674055
1028,0.5,-0.141982255872381,0.55553412088106
1028,1,-0.0895221458531351,0.599229212234906
1028,1.5,-0.0317561939115152,0.645639617189493
1028,2,0.0323208960614665,0.694798959002343
1028,2.5,0.103834988701907,0.746710801933852
1028,3,0.18403710658383,0.801342729512191
1028,3.5,0.274308940026994,0.858619390312272
1028,4,0.376165462553062,0.918414924625162
1028,4.5,0.491252052003381,0.980545913422484
1028,5,0.621335729050643,1.0447636864126
1028,5.5,0.768287992992322,1.11074773695916
1028,6,0.934057020285563,1.17810015999968
1028,6.5,1.12062660527907,1.24634201932022
1028,7,1.32995920457466,1.31491249845186
1028,7.5,1.56392066931049,1.38317179408304
1028,8,1.82418719111988,1.45040847960008
1028,8.5,2.11212225475726,1.51585350901268
1028,9,2.42864886133048,1.5786991321097
1028,9.5,2.77409572705833,1.63812534720991
1028,10,3.14804036906233,1.69333201516071
1029,0,-0.190031975274906,0.514496699674055
1029,0.5,-0.141982255872381,0.55553412088106
1029,1,-0.0895221458531351,0.599229212234906
1029,1.5,-0.0317561939115152,0.645639617189493
1029,2,0.0323208960614665,0.694798959002343
1029,2.5,0.103834988701907,0.746710801933852
1029,3,0.18403710658383,0.801342729512191
1029,3.5,0.274308940026994,0.858619390312272
1029,4,0.376165462553062,0.918414924625162
1029,4.5,0.491252052003381,0.980545913422484
1029,5,0.621335729050643,1.0447636864126
1029,5.5,0.768287992992322,1.11074773695916
1029,6,0.934057020285563,1.17810015999968
1029,6.5,1.12062660527907,1.24634201932022
1029,7,1.32995920457466,1.31491249845186
1029,7.5,1.56392066931049,1.38317179408304
1029,8,1.82418719111988,1.45040847960008
1029,8.5,2.11212225475726,1.51585350901268
1029,9,2.42864886133048,1.5786991321097
1029,9.5,2.77409572705833,1.63812534720991
1029,10,3.14804036906233,1.69333201516071
1030,0,-0.190031975274906,0.514496699674055
1030,0.5,-0.142425128554746,0.652651824848291
1030,1,-0.0905538578645927,0.82496198583086
1030,1.5,-0.0320560207267983,1.0355344959028
1030,2,0.0359570129105397,1.2859825813777
1030,2.5,0.116755828043027,1.57372727916374
1030,3,0.213763965444725,1.89042873734248
1030,3.5,0.330273078152581,2.22131154637828
1030,4,0.469155516086139,2.54599455887471
1030,4.5,0.632634834751161,2.84108712302474
1030,5,0.822146289099151,3.08398782202961
1030,5.5,1.03828313893016,3.2567744151017
1030,6,1.28080259758337,3.34904355900907
1030,6.5,1.54867967216752,3.35910995630734
1030,7,1.84021837578387,3.29353572989416
1030,7.5,2.1532425683421,3.16539909418123
1030,8,2.48536952279636,2.99183934472405
1030,8.5,2.83432972669183,2.79141931533259
1030,9,3.19825834944091,2.58178045038516
1030,9.5,3.57587200207883,2.37794404069507
1030,10,3.96646720567194,2.19144424946949
1031,0,-0.190031975274906,0.514496699674055
1031,0.5,-0.142425128554746,0.652651824848291
1031,1,-0.0905538578645927,0.82496198583086
1031,1.5,-0.0320560207267983,1.0355344959028
1031,2,0.0359570129105397,1.2859825813777
1031,2.5,0.116755828043027,1.57372727916374
1031,3,0.213763965444725,1.89042873734248
1031,3.5,0.330273078152581,2.22131154637828
1031,4,0.469155516086139,2.54599455887471
1031,4.5,0.632634834751161,2.84108712302474
1031,5,0.822146289099151,3.08398782202961
1031,5.5,1.03828313893016,3.2567744151017
1031,6,1.28080259758337,3.34904355900907
1031,6.5,1.54867967216752,3.35910995630734
1031,7,1.84021837578387,3.29353572989416
1031,7.5,2.1532425683421,3.16539909418123
1031,8,2.48536952279636,2.99183934472405
1031,8.5,2.83432972669183,2.79141931533259
1031,9,3.19825834944091,2.58178045038516
1031,9.5,3.57587200207883,2.37794404069507
1031,10,3.96646720567194,2.19144424946949
1032,0,-0.190031975274906,0.514496699674055
1032,0.5,-0.142425128554746,0.652651824848291
1032,1,-0.0905538578645927,0.82496198583086
1032,1.5,-0.0320560207267983,1.0355344959028
1032,2,0.0359570129105397,1.2859825813777
1032,2.5,0.116755828043027,1.57372727916374
1032,3,0.213763965444725,1.89042873734248
1032,3.5,0.330273078152581,2.22131154637828
1032,4,0.469155516086139,2.54599455887471
1032,4.5,0.632634834751161,2.84108712302474
1032,5,0.822146289099151,3.08398782202961
1032,5.5,1.03828313893016,3.2567744151017
1032,6,1.28080259758337,3.34904355900907
1032,6.5,1.54867967216752,3.35910995630734
1032,7,1.84021837578387,3.29353572989416
1032,7.5,2.1532425683421,3.16539909418123
1032,8,2.48536952279636,2.99183934472405
1032,8.5,2.83432972669183,2.79141931533259
1032,9,3.19825834944091,2.58178045038516
1032,9.5,3.57587200207883,2.37794404069507
1032,10,3.96646720567194,2.19144424946949
1033,0,-0.190031975274906,0.514496699674055
1033,0.5,-0.142425128554746,0.652651824848291
1033,1,-0.0905538578645927,0.82496198583086
1033,1.5,-0.0320560207267983,1.0355344959028
1033,2,0.0359570129105397,1.2859825813777
1033,2.5,0.116755828043027,1.57372727916374
1033,3,0.213763965444725,1.89042873734248
1033,3.5,0.330273078152581,2.22131154637828
1033,4,0.469155516086139,2.54599455887471
1033,4.5,0.632634834751161,2.84108712302474
1033,5,0.822146289099151,3.08398782202961
1033,5.5,1.03828313893016,3.2567744151017
1033,6,1.28080259758337,3.34904355900907
1033,6.5,1.54867967216752,3.35910995630734
1033,7,1.84021837578387,3.29353572989416
1033,7.5,2.1532425683421,3.16539909418123
1033,8,2.48536952279636,2.99183934472405
1033,8.5,2.83432972669183,2.79141931533259
1033,9,3.19825834944091,2.58178045038516
1033,9.5,3.57587200207883,2.37794404069507
1033,10,3.96646720567194,2.19144424946949
1034,0,-0.190031975274906,0.514496699674055
1034,0.5,-0.142425128554746,0.652651824848291
1034,1,-0.0905538578645927,0.82496198583086
1034,1.5,-0.0320560207267983,1.0355344959028
1034,2,0.0359570129105397,1.2859825813777
1034,2.5,0.116755828043027,1.57372727916374
1034,3,0.213763965444725,1.89042873734248
1034,3.5,0.330273078152581,2.22131154637828
1034,4,0.469155516086139,2.54599455887471
1034,4.5,0.632634834751161,2.84108712302474
1034,5,0.822146289099151,3.08398782202961
1034,5.5,1.03828313893016,3.2567744151017
1034,6,1.28080259758337,3.34904355900907
1034,6.5,1.54867967216752,3.35910995630734
1034,7,1.84021837578387,3.29353572989416
1034,7.5,2.1532425683421,3.16539909418123
1034,8,2.48536952279636,2.99183934472405
1034,8.5,2.83432972669183,2.79141931533259
1034,9,3.19825834944091,2.58178045038516
1034,9.5,3.57587200207883,2.37794404069507
1034,10,3.96646720567194,2.19144424946949
1035,0,-0.190031975274906,0.514496699674055
1035,0.5,-0.141982255872381,0.55553412088106
1035,1,-0.0895221458531351,0.599229212234906
1035,1.5,-0.0317561939115152,0.645639617189493
1035,2,0.0323208960614665,0.694798959002343
1035,2.5,0.103834988701907,0.746710801933852
1035,3,0.18403710658383,0.801342729512191
1035,3.5,0.274308940026994,0.858619390312272
1035,4,0.376165462553062,0.918414924625162
1035,4.5,0.491252052003381,0.980545913422484
1035,5,0.621335729050643,1.0447636864126
1035,5.5,0.768287992992322,1.11074773695916
1035,6,0.934057020285563,1.17810015999968
1035,6.5,1.12062660527907,1.24634201932022
1035,7,1.32995920457466,1.31491249845186
1035,7.5,1.56392066931049,1.38317179408304
1035,8,1.82418719111988,1.45040847960008
1035,8.5,2.11212225475726,1.51585350901268
1035,9,2.42864886133048,1.5786991321097
1035,9.5,2.77409572705833,1.63812534720991
1035,10,3.14804036906233,1.69333201516071
1036,0,-0.190031975274906,0.514496699674055
1036,0.5,-0.141982255872381,0.55553412088106
1036,1,-0.0895221458531351,0.599229212234906
1036,1.5,-0.0317561939115152,0.645639617189493
1036,2,0.0323208960614665,0.694798959002343
1036,2.5,0.103834988701907,0.746710801933852
1036,3,0.18403710658383,0.801342729512191
1036,3.5,0.274308940026994,0.858619390312272
1036,4,0.376165462553062,0.918414924625162
1036,4.5,0.491252052003381,0.980545913422484
1036,5,0.621335729050643,1.0447636864126
1036,5.5,0.768287992992322,1.11074773695916
1036,6,0.934057020285563,1.17810015999968
1036,6.5,1.12062660527907,1.24634201932022
1036,7,1.32995920457466,1.31491249845186
1036,7.5,1.56392066931049,1.38317179408304
1036,8,1.82418719111988,1.45040847960008
1036,8.5,2.11212225475726,1.51585350901268
1036,9,2.42864886133048,1.5786991321097
1036,9.5,2.77409572705833,1.63812534720991
1036,10,3.14804036906233,1.69333201516071
1037,0,-0.190031975274906,0.514496699674055
1037,0.5,-0.141982255872381,0.55553412088106
1037,1,-0.0895221458531351,0.599229212234906
1037,1.5,-0.0317561939115152,0.645639617189493
1037,2,0.0323208960614665,0.694798959002343
1037,2.5,0.103834988701907,0.746710801933852
1037,3,0.18403710658383,0.801342729512191
1037,3.5,0.274308940026994,0.858619390312272
1037,4,0.376165462553062,0.918414924625162
1037,4.5,0.491252052003381,0.980545913422484
1037,5,0.621335729050643,1.0447636864126
1037,5.5,0.768287992992322,1.11074773695916
1037,6,0.934057020285563,1.17810015999968
1037,6.5,1.12062660527907,1.24634201932022
1037,7,1.32995920457466,1.31491249845186
1037,7.5,1.56392066931049,1.38317179408304
1037,8,1.82418719111988,1.45040847960008
1037,8.5,2.11212225475726,1.51585350901268
1037,9,2.42864886133048,1.5786991321097
1037,9.5,2.77409572705833,1.63812534720991
1037,10,3.14804036906233,1.69333201516071
1038,0,-0.190031975274906,0.514496699674055
1038,0.5,-0.141982255872381,0.55553412088106
1038,1,-0.0895221458531351,0.599229212234906
1038,1.5,-0.0317561939115152,0.645639617189493
1038,2,0.0323208960614665,0.694798959002343
1038,2.5,0.103834988701907,0.746710801933852
1038,3,0.18403710658383,0.801342729512191
1038,3.5,0.274308940026994,0.858619390312272
1038,4,0.376165462553062,0.918414924625162
1038,4.5,0.491252052003381,0.980545913422484
1038,5,0.621335729050643,1.0447636864126
1038,5.5,0.768287992992322,1.11074773695916
1038,6,0.934057020285563,1.17810015999968
1038,6.5,1.12062660527907,1.24634201932022
1038,7,1.32995920457466,1.31491249845186
1038,7.5,1.56392066931049,1.38317179408304
1038,8,1.82418719111988,1.45040847960008
1038,8.5,2.11212225475726,1.51585350901268
1038,9,2.42864886133048,1.5786991321097
1038,9.5,2.77409572705833,1.63812534720991
1038,10,3.14804036906233,1.69333201516071
1039,0,-0.190031975274906,0.514496699674055
1039,0.5,-0.141982255872381,0.55553412088106
1039,1,-0.0895221458531351,0.599229212234906
1039,1.5,-0.0317561939115152,0.645639617189493
1039,2,0.0323208960614665,0.694798959002343
1039,2.5,0.103834988701907,0.746710801933852
1039,3,0.18403710658383,0.801342729512191
1039,3.5,0.274308940026994,0.858619390312272
1039,4,0.376165462553062,0.918414924625162
1039,4.5,0.491252052003381,0.980545913422484
1039,5,0.621335729050643,1.0447636864126
1039,5.5,0.768287992992322,1.11074773695916
1039,6,0.934057020285563,1.17810015999968
1039,6.5,1.12062660527907,1.24634201932022
1039,7,1.32995920457466,1.31491249845186
1039,7.5,1.56392066931049,1.38317179408304
1039,8,1.82418719111988,1.45040847960008
1039,8.5,2.11212225475726,1.51585350901268
1039,9,2.42864886133048,1.5786991321097
1039,9.5,2.77409572705833,1.63812534720991
1039,10,3.14804036906233,1.69333201516071
1040,0,-0.190031975274906,0.514496699674055
1040,0.5,-0.141982255872381,0.55553412088106
1040,1,-0.0895221458531351,0.599229212234906
1040,1.5,-0.0317561939115152,0.645639617189493
1040,2,0.0323208960614665,0.694798959002343
1040,2.5,0.103834988701907,0.746710801933852
1040,3,0.18403710658383,0.801342729512191
1040,3.5,0.274308940026994,0.858619390312272
1040,4,0.376165462553062,0.918414924625162
1040,4.5,0.491252052003381,0.980545913422484
1040,5,0.621335729050643,1.0447636864126
1040,5.5,0.768287992992322,1.11074773695916
1040,6,0.934057020285563,1.17810015999968
1040,6.5,1.12062660527907,1.24634201932022
1040,7,1.32995920457466,1.31491249845186
1040,7.5,1.56392066931049,1.38317179408304
1040,8,1.82418719111988,1.45040847960008
1040,8.5,2.11212225475726,1.51585350901268
1040,9,2.42864886133048,1.5786991321097
1040,9.5,2.77409572705833,1.63812534720991
1040,10,3.14804036906233,1.69333201516071
1041,0,-0.190031975274906,0.514496699674055
1041,0.5,-0.142425128554746,0.652651824848291
1041,1,-0.0905538578645927,0.82496198583086
1041,1.5,-0.0320560207267983,1.0355344959028
1041,2,0.0359570129105397,1.2859825813777
1041,2.5,0.116755828043027,1.57372727916374
1041,3,0.213763965444725,1.89042873734248
1041,3.5,0.330273078152581,2.22131154637828
1041,4,0.469155516086139,2.54599455887471
1041,4.5,0.632634834751161,2.84108712302474
1041,5,0.822146289099151,3.08398782202961
1041,5.5,1.03828313893016,3.2567744151017
1041,6,1.28080259758337,3.34904355900907
1041,6.5,1.54867967216752,3.35910995630734
1041,7,1.84021837578387,3.29353572989416
1041,7.5,2.1532425683421,3.16539909418123
1041,8,2.48536952279636,2.99183934472405
1041,8.5,2.83432972669183,2.79141931533259
1041,9,3.19825834944091,2.58178045038516
1041,9.5,3.57587200207883,2.37794404069507
1041,10,3.96646720567194,2.19144424946949
1042,0,-0.190031975274906,0.514496699674055
1042,0.5,-0.142425128554746,0.652651824848291
1042,1,-0.0905538578645927,0.82496198583086
1042,1.5,-0.0320560207267983,1.0355344959028
1042,2,0.0359570129105397,1.2859825813777
1042,2.5,0.116755828043027,1.57372727916374
1042,3,0.213763965444725,1.89042873734248
1042,3.5,0.330273078152581,2.22131154637828
1042,4,0.469155516086139,2.54599455887471
1042,4.5,0.632634834751161,2.84108712302474
1042,5,0.822146289099151,3.08398782202961
1042,5.5,1.03828313893016,3.2567744151017
1042,6,1.28080259758337,3.34904355900907
1042,6.5,1.54867967216752,3.35910995630734
1042,7,1.84021837578387,3.29353572989416
1042,7.5,2.1532425683421,3.16539909418123
1042,8,2.48536952279636,2.99183934472405
1042,8.5,2.83432972669183,2.79141931533259
1042,9,3.19825834944091,2.58178045038516
1042,9.5,3.57587200207883,2.37794404069507
1042,10,3.96646720567194,2.19144424946949
1043,0,-0.190031975274906,0.514496699674055
