i1	i2	i3	sequence	generation	x1	x2	x3	compute	measure	probed	s1	s2	s3	s	bioproduct actual cost	consumer inertia	retrofit delay
385875968	16777216	251658240	797	35.0	0.359375	0.015625	0.234375	False	False	False	49372.007176972096	39184.261397590184	24845.181455232352	0.007453503498939024	15.78125	0.1765625	8.96875
385875968	33554432	201326592	1252	-1.0	0.359375	0.03125	0.1875	False	False	False					15.78125	0.253125	7.375
385875968	33554432	218103808	1253	-1.0	0.359375	0.03125	0.203125	False	False	False					15.78125	0.253125	7.90625
385875968	33554432	234881024	1254	-1.0	0.359375	0.03125	0.21875	False	False	False					15.78125	0.253125	8.4375
385875968	50331648	201326592	1255	-1.0	0.359375	0.046875	0.1875	False	False	False					15.78125	0.3296875	7.375
385875968	50331648	218103808	798	35.0	0.359375	0.046875	0.203125	False	False	True	49245.57762900571	42443.514981452834	21651.555835227136	0.007434416912591442	15.78125	0.3296875	7.90625
385875968	50331648	234881024	1256	-1.0	0.359375	0.046875	0.21875	False	False	False					15.78125	0.3296875	8.4375
385875968	50331648	251658240	799	35.0	0.359375	0.046875	0.234375	False	False	False	49205.325458078376	42512.47576019433	22048.65069421325	0.007428340195965938	15.78125	0.3296875	8.96875
385875968	67108864	201326592	1257	-1.0	0.359375	0.0625	0.1875	False	False	False					15.78125	0.40625	7.375
385875968	67108864	218103808	1258	-1.0	0.359375	0.0625	0.203125	False	False	False					15.78125	0.40625	7.90625
385875968	67108864	234881024	1259	-1.0	0.359375	0.0625	0.21875	False	False	False					15.78125	0.40625	8.4375
385875968	134217728	905969664	2714	-1.0	0.359375	0.125	0.84375	False	False	False					15.78125	0.7125	29.6875
385875968	134217728	922746880	2715	-1.0	0.359375	0.125	0.859375	False	False	False					15.78125	0.7125	30.21875
385875968	134217728	939524096	2716	-1.0	0.359375	0.125	0.875	False	False	False					15.78125	0.7125	30.75
385875968	150994944	486539264	3053	135.0	0.359375	0.140625	0.453125	False	False	False	42040.296108623676	41335.44331217229	21423.81988895256	0.006346663059876762	15.78125	0.7890625	16.40625
385875968	150994944	520093696	3054	135.0	0.359375	0.140625	0.484375	False	False	False	39990.24126494801	40419.35306150386	21667.140763394542	0.006148290416530353	15.78125	0.7890625	17.46875
385875968	150994944	889192448	1017	45.0	0.359375	0.140625	0.828125	False	False	False	3586.193504135422	28914.257256794535	27470.749100898764	0.004398221082918756	15.78125	0.7890625	29.15625
385875968	150994944	905969664	2717	-1.0	0.359375	0.140625	0.84375	False	False	False					15.78125	0.7890625	29.6875
385875968	150994944	922746880	1018	45.0	0.359375	0.140625	0.859375	False	False	True	2420.238395589664	28423.12010929324	27646.257556484055	0.004323512964444187	15.78125	0.7890625	30.21875
385875968	150994944	939524096	2718	-1.0	0.359375	0.140625	0.875	False	False	False					15.78125	0.7890625	30.75
385875968	167772160	905969664	2719	-1.0	0.359375	0.15625	0.84375	False	False	False					15.78125	0.865625	29.6875
385875968	167772160	922746880	2720	-1.0	0.359375	0.15625	0.859375	False	False	False					15.78125	0.865625	30.21875
385875968	167772160	939524096	2721	-1.0	0.359375	0.15625	0.875	False	False	False					15.78125	0.865625	30.75
385875968	184549376	486539264	3055	135.0	0.359375	0.171875	0.453125	False	False	False	40783.1763944525	41108.734149519994	20106.732766254994	0.006253153924126265	15.78125	0.9421875	16.40625
385875968	184549376	520093696	3056	135.0	0.359375	0.171875	0.484375	False	False	False	38535.84948193842	40085.361087409976	20384.686467339307	0.006097486049365079	15.78125	0.9421875	17.46875
385875968	184549376	889192448	1019	45.0	0.359375	0.171875	0.828125	False	False	False	3128.7900233936084	26536.507561624738	25257.069045760716	0.004036535539820741	15.78125	0.9421875	29.15625
385875968	184549376	922746880	1020	45.0	0.359375	0.171875	0.859375	False	False	False	2168.037684616525	26042.354487750657	25352.16338463766	0.003961368661128349	15.78125	0.9421875	30.21875
385875968	218103808	419430400	1310	58.0	0.359375	0.203125	0.390625	False	False	False	42817.845279920315	42671.316094272755	18360.923212069873	0.006490842231045676	15.78125	1.0953125	14.28125
385875968	218103808	452984832	1311	58.0	0.359375	0.203125	0.421875	False	False	False	41586.55144350175	41759.80918919079	18869.851865766745	0.006352190601451578	15.78125	1.0953125	15.34375
385875968	251658240	419430400	1312	58.0	0.359375	0.234375	0.390625	False	False	False	42037.67111464162	42361.25706763588	17662.74676765651	0.0064436783652824245	15.78125	1.2484375	14.28125
385875968	251658240	452984832	1313	58.0	0.359375	0.234375	0.421875	False	False	False	40016.65455763329	41371.231169294595	17715.50367019341	0.006293083012268576	15.78125	1.2484375	15.34375
394264576	41943040	209715200	1269	56.0	0.3671875	0.0390625	0.1953125	False	False	False	48984.48033091616	42129.589529926285	21967.01876797719	0.0036975000249785746	16.015625	0.29140625	7.640625
394264576	41943040	226492416	1270	56.0	0.3671875	0.0390625	0.2109375	False	False	False	49376.357238022974	42160.79905012538	22169.982619673465	0.0037270801055270964	16.015625	0.29140625	8.171875
394264576	58720256	209715200	1271	56.0	0.3671875	0.0546875	0.1953125	False	False	False	49151.2007506927	42938.84513281244	21074.8088865267	0.0037100845977274077	16.015625	0.36796875	7.640625
394264576	58720256	226492416	1272	56.0	0.3671875	0.0546875	0.2109375	False	False	False	49029.51053456442	43024.52547568575	21076.829780452896	0.0037008990439737635	16.015625	0.36796875	8.171875
394264576	142606336	914358272	2731	121.0	0.3671875	0.1328125	0.8515625	False	False	False	2667.742696816828	29121.257418120324	28185.151440406808	0.0022148542015095894	16.015625	0.75078125	29.953125
394264576	142606336	931135488	2732	121.0	0.3671875	0.1328125	0.8671875	False	False	False	2192.700203951794	28936.107276598366	28270.11842370431	0.0022085367457495265	16.015625	0.75078125	30.484375
394264576	159383552	914358272	2733	121.0	0.3671875	0.1484375	0.8515625	False	False	False	2502.0214093021723	27854.5343911958	26980.906324843618	0.002118511973629451	16.015625	0.82734375	29.953125
394264576	159383552	931135488	2734	121.0	0.3671875	0.1484375	0.8671875	False	False	False	2075.2752076418915	27667.601126044174	27046.364446513544	0.0021129338343688396	16.015625	0.82734375	30.484375
402653184	0	0	161	-1.0	0.375	0.0	0.0	False	False	False					16.25	0.1	1.0
402653184	0	67108864	433	-1.0	0.375	0.0	0.0625	False	False	False					16.25	0.1	3.125
402653184	0	134217728	162	-1.0	0.375	0.0	0.125	False	False	False					16.25	0.1	5.25
402653184	0	167772160	2735	-1.0	0.375	0.0	0.15625	False	False	False					16.25	0.1	6.3125
402653184	0	201326592	519	-1.0	0.375	0.0	0.1875	False	False	False					16.25	0.1	7.375
402653184	0	234881024	787	-1.0	0.375	0.0	0.21875	False	False	False					16.25	0.1	8.4375
402653184	0	268435456	163	-1.0	0.375	0.0	0.25	False	False	False					16.25	0.1	9.5
402653184	0	402653184	1091	-1.0	0.375	0.0	0.375	False	False	False					16.25	0.1	13.75
402653184	0	536870912	1092	-1.0	0.375	0.0	0.5	False	False	False					16.25	0.1	18.0
402653184	0	805306368	88	-1.0	0.375	0.0	0.75	False	False	False					16.25	0.1	26.5
402653184	0	939524096	89	-1.0	0.375	0.0	0.875	False	False	False					16.25	0.1	30.75
402653184	0	1073741824	90	-1.0	0.375	0.0	1.0	False	False	False					16.25	0.1	35.0
402653184	33554432	134217728	2736	-1.0	0.375	0.03125	0.125	False	False	False					16.25	0.253125	5.25
402653184	33554432	167772160	2737	-1.0	0.375	0.03125	0.15625	False	False	False					16.25	0.253125	6.3125
402653184	33554432	201326592	788	-1.0	0.375	0.03125	0.1875	False	False	False					16.25	0.253125	7.375
402653184	33554432	218103808	1260	-1.0	0.375	0.03125	0.203125	False	False	False					16.25	0.253125	7.90625
402653184	33554432	234881024	789	-1.0	0.375	0.03125	0.21875	False	False	False					16.25	0.253125	8.4375
402653184	33554432	268435456	790	-1.0	0.375	0.03125	0.25	False	False	False					16.25	0.253125	9.5
402653184	50331648	201326592	1261	-1.0	0.375	0.046875	0.1875	False	False	False					16.25	0.3296875	7.375
402653184	50331648	218103808	1262	-1.0	0.375	0.046875	0.203125	False	False	False					16.25	0.3296875	7.90625
402653184	50331648	234881024	1263	-1.0	0.375	0.046875	0.21875	False	False	False					16.25	0.3296875	8.4375
402653184	67108864	0	434	-1.0	0.375	0.0625	0.0	False	False	False					16.25	0.40625	1.0
402653184	67108864	33554432	969	-1.0	0.375	0.0625	0.03125	False	False	False					16.25	0.40625	2.0625
402653184	67108864	67108864	435	-1.0	0.375	0.0625	0.0625	False	False	False					16.25	0.40625	3.125
402653184	67108864	134217728	436	-1.0	0.375	0.0625	0.125	False	False	False					16.25	0.40625	5.25
402653184	67108864	167772160	2738	-1.0	0.375	0.0625	0.15625	False	False	False					16.25	0.40625	6.3125
402653184	67108864	201326592	520	-1.0	0.375	0.0625	0.1875	False	False	False					16.25	0.40625	7.375
402653184	67108864	218103808	1264	-1.0	0.375	0.0625	0.203125	False	False	False					16.25	0.40625	7.90625
402653184	67108864	234881024	791	-1.0	0.375	0.0625	0.21875	False	False	False					16.25	0.40625	8.4375
402653184	67108864	268435456	521	-1.0	0.375	0.0625	0.25	False	False	False					16.25	0.40625	9.5
402653184	100663296	0	970	-1.0	0.375	0.09375	0.0	False	False	False					16.25	0.559375	1.0
402653184	100663296	33554432	971	-1.0	0.375	0.09375	0.03125	False	False	False					16.25	0.559375	2.0625
402653184	100663296	67108864	972	-1.0	0.375	0.09375	0.0625	False	False	False					16.25	0.559375	3.125
402653184	134217728	0	164	-1.0	0.375	0.125	0.0	False	False	False					16.25	0.7125	1.0
402653184	134217728	33554432	973	-1.0	0.375	0.125	0.03125	False	False	False					16.25	0.7125	2.0625
402653184	134217728	67108864	437	-1.0	0.375	0.125	0.0625	False	False	False					16.25	0.7125	3.125
402653184	134217728	134217728	79	4.0	0.375	0.125	0.125	False	False	True	45374.160790945025	39366.422865794215	16331.158497663517	0.054799711100175154	16.25	0.7125	5.25
402653184	134217728	201326592	522	-1.0	0.375	0.125	0.1875	False	False	False					16.25	0.7125	7.375
402653184	134217728	268435456	165	-1.0	0.375	0.125	0.25	False	False	False					16.25	0.7125	9.5
402653184	134217728	402653184	80	4.0	0.375	0.125	0.375	False	False	True	47481.25743065101	38704.56434207425	26985.0727152356	0.05734451380513406	16.25	0.7125	13.75
402653184	134217728	469762048	1146	-1.0	0.375	0.125	0.4375	False	False	False					16.25	0.7125	15.875
402653184	134217728	503316480	3044	-1.0	0.375	0.125	0.46875	False	False	False					16.25	0.7125	16.9375
402653184	134217728	536870912	1093	-1.0	0.375	0.125	0.5	False	False	False					16.25	0.7125	18.0
402653184	134217728	671088640	58	3.0	0.375	0.125	0.625	False	False	False	32457.04703275628	33907.27049609635	27183.14359347362	0.041261768029712265	16.25	0.7125	22.25
402653184	134217728	805306368	91	-1.0	0.375	0.125	0.75	False	False	False					16.25	0.7125	26.5
402653184	134217728	872415232	195	-1.0	0.375	0.125	0.8125	False	False	False					16.25	0.7125	28.625
402653184	134217728	905969664	1008	-1.0	0.375	0.125	0.84375	False	False	False					16.25	0.7125	29.6875
402653184	134217728	922746880	2722	-1.0	0.375	0.125	0.859375	False	False	False					16.25	0.7125	30.21875
402653184	134217728	939524096	59	3.0	0.375	0.125	0.875	False	False	True	16571.400098444912	28129.167500796982	27021.288767080492	0.03423039269470038	16.25	0.7125	30.75
402653184	134217728	1073741824	92	-1.0	0.375	0.125	1.0	False	False	False					16.25	0.7125	35.0
402653184	150994944	905969664	2723	-1.0	0.375	0.140625	0.84375	False	False	False					16.25	0.7890625	29.6875
402653184	150994944	922746880	2724	-1.0	0.375	0.140625	0.859375	False	False	False					16.25	0.7890625	30.21875
402653184	150994944	939524096	2725	-1.0	0.375	0.140625	0.875	False	False	False					16.25	0.7890625	30.75
402653184	167772160	469762048	3045	-1.0	0.375	0.15625	0.4375	False	False	False					16.25	0.865625	15.875
402653184	167772160	503316480	3046	-1.0	0.375	0.15625	0.46875	False	False	False					16.25	0.865625	16.9375
402653184	167772160	536870912	3047	-1.0	0.375	0.15625	0.5	False	False	False					16.25	0.865625	18.0
402653184	167772160	872415232	1009	-1.0	0.375	0.15625	0.8125	False	False	False					16.25	0.865625	28.625
402653184	167772160	905969664	1010	-1.0	0.375	0.15625	0.84375	False	False	False					16.25	0.865625	29.6875
402653184	167772160	922746880	2726	-1.0	0.375	0.15625	0.859375	False	False	False					16.25	0.865625	30.21875
402653184	167772160	939524096	1011	-1.0	0.375	0.15625	0.875	False	False	False					16.25	0.865625	30.75
402653184	201326592	0	1273	-1.0	0.375	0.1875	0.0	False	False	False					16.25	1.01875	1.0
402653184	201326592	67108864	1274	-1.0	0.375	0.1875	0.0625	False	False	False					16.25	1.01875	3.125
402653184	201326592	134217728	678	-1.0	0.375	0.1875	0.125	False	False	False					16.25	1.01875	5.25
402653184	201326592	201326592	679	-1.0	0.375	0.1875	0.1875	False	False	False					16.25	1.01875	7.375
402653184	201326592	268435456	680	-1.0	0.375	0.1875	0.25	False	False	False					16.25	1.01875	9.5
402653184	201326592	402653184	1147	-1.0	0.375	0.1875	0.375	False	False	False					16.25	1.01875	13.75
402653184	201326592	436207616	1301	-1.0	0.375	0.1875	0.40625	False	False	False					16.25	1.01875	14.8125
402653184	201326592	469762048	1148	-1.0	0.375	0.1875	0.4375	False	False	False					16.25	1.01875	15.875
402653184	201326592	503316480	3048	-1.0	0.375	0.1875	0.46875	False	False	False					16.25	1.01875	16.9375
402653184	201326592	536870912	1149	-1.0	0.375	0.1875	0.5	False	False	False					16.25	1.01875	18.0
402653184	201326592	805306368	196	-1.0	0.375	0.1875	0.75	False	False	False					16.25	1.01875	26.5
402653184	201326592	872415232	197	-1.0	0.375	0.1875	0.8125	False	False	False					16.25	1.01875	28.625
402653184	201326592	905969664	1012	-1.0	0.375	0.1875	0.84375	False	False	False					16.25	1.01875	29.6875
402653184	201326592	939524096	198	-1.0	0.375	0.1875	0.875	False	False	False					16.25	1.01875	30.75
402653184	234881024	402653184	1302	-1.0	0.375	0.21875	0.375	False	False	False					16.25	1.171875	13.75
402653184	234881024	436207616	1303	-1.0	0.375	0.21875	0.40625	False	False	False					16.25	1.171875	14.8125
402653184	234881024	469762048	1304	-1.0	0.375	0.21875	0.4375	False	False	False					16.25	1.171875	15.875
402653184	268435456	0	166	-1.0	0.375	0.25	0.0	False	False	False					16.25	1.325	1.0
402653184	268435456	67108864	407	-1.0	0.375	0.25	0.0625	False	False	False					16.25	1.325	3.125
402653184	268435456	134217728	167	-1.0	0.375	0.25	0.125	False	False	False					16.25	1.325	5.25
402653184	268435456	201326592	681	-1.0	0.375	0.25	0.1875	False	False	False					16.25	1.325	7.375
402653184	268435456	268435456	168	-1.0	0.375	0.25	0.25	False	False	False					16.25	1.325	9.5
402653184	268435456	402653184	1094	-1.0	0.375	0.25	0.375	False	False	False					16.25	1.325	13.75
402653184	268435456	436207616	1305	-1.0	0.375	0.25	0.40625	False	False	False					16.25	1.325	14.8125
402653184	268435456	469762048	1150	-1.0	0.375	0.25	0.4375	False	False	False					16.25	1.325	15.875
402653184	268435456	536870912	712	-1.0	0.375	0.25	0.5	False	False	False					16.25	1.325	18.0
402653184	268435456	603979776	1494	-1.0	0.375	0.25	0.5625	False	False	False					16.25	1.325	20.125
402653184	268435456	671088640	713	-1.0	0.375	0.25	0.625	False	False	False					16.25	1.325	22.25
402653184	268435456	738197504	1776	-1.0	0.375	0.25	0.6875	False	False	False					16.25	1.325	24.375
402653184	268435456	805306368	93	-1.0	0.375	0.25	0.75	False	False	False					16.25	1.325	26.5
402653184	268435456	872415232	199	-1.0	0.375	0.25	0.8125	False	False	False					16.25	1.325	28.625
402653184	268435456	939524096	94	-1.0	0.375	0.25	0.875	False	False	False					16.25	1.325	30.75
402653184	268435456	1073741824	95	-1.0	0.375	0.25	1.0	False	False	False					16.25	1.325	35.0
402653184	335544320	0	408	-1.0	0.375	0.3125	0.0	False	False	False					16.25	1.63125	1.0
402653184	335544320	67108864	409	-1.0	0.375	0.3125	0.0625	False	False	False					16.25	1.63125	3.125
402653184	335544320	134217728	410	-1.0	0.375	0.3125	0.125	False	False	False					16.25	1.63125	5.25
402653184	335544320	201326592	959	-1.0	0.375	0.3125	0.1875	False	False	False					16.25	1.63125	7.375
402653184	335544320	268435456	960	-1.0	0.375	0.3125	0.25	False	False	False					16.25	1.63125	9.5
402653184	335544320	536870912	1495	-1.0	0.375	0.3125	0.5	False	False	False					16.25	1.63125	18.0
402653184	335544320	570425344	3133	-1.0	0.375	0.3125	0.53125	False	False	False					16.25	1.63125	19.0625
402653184	335544320	603979776	1496	-1.0	0.375	0.3125	0.5625	False	False	False					16.25	1.63125	20.125
402653184	335544320	671088640	1497	-1.0	0.375	0.3125	0.625	False	False	False					16.25	1.63125	22.25
402653184	335544320	738197504	1777	-1.0	0.375	0.3125	0.6875	False	False	False					16.25	1.63125	24.375
402653184	335544320	805306368	1778	-1.0	0.375	0.3125	0.75	False	False	False					16.25	1.63125	26.5
402653184	369098752	536870912	3134	-1.0	0.375	0.34375	0.5	False	False	False					16.25	1.784375	18.0
402653184	369098752	570425344	3135	-1.0	0.375	0.34375	0.53125	False	False	False					16.25	1.784375	19.0625
402653184	369098752	603979776	3136	-1.0	0.375	0.34375	0.5625	False	False	False					16.25	1.784375	20.125
402653184	402653184	0	259	-1.0	0.375	0.375	0.0	False	False	False					16.25	1.9375	1.0
402653184	402653184	67108864	411	-1.0	0.375	0.375	0.0625	False	False	False					16.25	1.9375	3.125
402653184	402653184	134217728	81	4.0	0.375	0.375	0.125	False	False	True	44370.245852307824	43698.45593176069	8657.957441585933	0.05358725344481621	16.25	1.9375	5.25
402653184	402653184	167772160	1519	-1.0	0.375	0.375	0.15625	False	False	False					16.25	1.9375	6.3125
402653184	402653184	201326592	842	-1.0	0.375	0.375	0.1875	False	False	False					16.25	1.9375	7.375
402653184	402653184	268435456	260	-1.0	0.375	0.375	0.25	False	False	False					16.25	1.9375	9.5
402653184	402653184	402653184	82	4.0	0.375	0.375	0.375	False	False	False	36778.410680554975	40144.00547427095	13290.837878110171	0.048851252767561026	16.25	1.9375	13.75
402653184	402653184	536870912	714	-1.0	0.375	0.375	0.5	False	False	False					16.25	1.9375	18.0
402653184	402653184	570425344	3137	-1.0	0.375	0.375	0.53125	False	False	False					16.25	1.9375	19.0625
402653184	402653184	603979776	1498	-1.0	0.375	0.375	0.5625	False	False	False					16.25	1.9375	20.125
402653184	402653184	671088640	60	3.0	0.375	0.375	0.625	False	False	True	18133.59454443414	27094.64478279463	16808.04998156023	0.032971481676882096	16.25	1.9375	22.25
402653184	402653184	738197504	1779	-1.0	0.375	0.375	0.6875	False	False	False					16.25	1.9375	24.375
402653184	402653184	805306368	715	-1.0	0.375	0.375	0.75	False	False	False					16.25	1.9375	26.5
402653184	402653184	939524096	61	3.0	0.375	0.375	0.875	False	False	False	3177.3853453838797	18500.556608146635	16866.797965357237	0.022513333099866913	16.25	1.9375	30.75
402653184	436207616	134217728	1520	-1.0	0.375	0.40625	0.125	False	False	False					16.25	2.090625	5.25
402653184	436207616	167772160	1521	-1.0	0.375	0.40625	0.15625	False	False	False					16.25	2.090625	6.3125
402653184	436207616	201326592	1522	-1.0	0.375	0.40625	0.1875	False	False	False					16.25	2.090625	7.375
402653184	469762048	0	2651	-1.0	0.375	0.4375	0.0	False	False	False					16.25	2.24375	1.0
402653184	469762048	67108864	2652	-1.0	0.375	0.4375	0.0625	False	False	False					16.25	2.24375	3.125
402653184	469762048	134217728	843	-1.0	0.375	0.4375	0.125	False	False	False					16.25	2.24375	5.25
402653184	469762048	167772160	1021	-1.0	0.375	0.4375	0.15625	False	False	False					16.25	2.24375	6.3125
402653184	469762048	201326592	844	-1.0	0.375	0.4375	0.1875	False	False	False					16.25	2.24375	7.375
402653184	469762048	268435456	845	-1.0	0.375	0.4375	0.25	False	False	False					16.25	2.24375	9.5
402653184	469762048	536870912	1840	-1.0	0.375	0.4375	0.5	False	False	False					16.25	2.24375	18.0
402653184	469762048	603979776	1841	-1.0	0.375	0.4375	0.5625	False	False	False					16.25	2.24375	20.125
402653184	469762048	671088640	1842	-1.0	0.375	0.4375	0.625	False	False	False					16.25	2.24375	22.25
402653184	503316480	134217728	1022	-1.0	0.375	0.46875	0.125	False	False	False					16.25	2.396875	5.25
402653184	503316480	167772160	1023	-1.0	0.375	0.46875	0.15625	False	False	False					16.25	2.396875	6.3125
402653184	503316480	201326592	1024	-1.0	0.375	0.46875	0.1875	False	False	False					16.25	2.396875	7.375
402653184	536870912	0	261	-1.0	0.375	0.5	0.0	False	False	False					16.25	2.55	1.0
402653184	536870912	67108864	2653	-1.0	0.375	0.5	0.0625	False	False	False					16.25	2.55	3.125
402653184	536870912	134217728	262	-1.0	0.375	0.5	0.125	False	False	False					16.25	2.55	5.25
402653184	536870912	167772160	1025	-1.0	0.375	0.5	0.15625	False	False	False					16.25	2.55	6.3125
402653184	536870912	201326592	846	-1.0	0.375	0.5	0.1875	False	False	False					16.25	2.55	7.375
402653184	536870912	268435456	263	-1.0	0.375	0.5	0.25	False	False	False					16.25	2.55	9.5
402653184	536870912	536870912	716	-1.0	0.375	0.5	0.5	False	False	False					16.25	2.55	18.0
402653184	536870912	603979776	1843	-1.0	0.375	0.5	0.5625	False	False	False					16.25	2.55	20.125
402653184	536870912	671088640	717	-1.0	0.375	0.5	0.625	False	False	False					16.25	2.55	22.25
402653184	536870912	805306368	718	-1.0	0.375	0.5	0.75	False	False	False					16.25	2.55	26.5
402653184	671088640	134217728	929	41.0	0.375	0.625	0.125	False	False	False	42625.39386028259	42896.11664288097	6430.95653653613	0.05220029770599806	16.25	3.1625	5.25
402653184	671088640	402653184	930	41.0	0.375	0.625	0.375	False	False	False	28897.62075164395	34482.12188361228	9459.1320822449	0.04196130486226183	16.25	3.1625	13.75
402653184	671088640	536870912	3074	-1.0	0.375	0.625	0.5	False	False	False					16.25	3.1625	18.0
402653184	671088640	671088640	357	16.0	0.375	0.625	0.625	False	False	True	11602.256519612352	20319.172932934354	11374.038540655965	0.02472640787204823	16.25	3.1625	22.25
402653184	671088640	805306368	3075	-1.0	0.375	0.625	0.75	False	False	False					16.25	3.1625	26.5
402653184	671088640	939524096	358	16.0	0.375	0.625	0.875	False	False	False	2109.523318175956	11969.016495760452	11090.916964117334	0.014565099902356469	16.25	3.1625	30.75
402653184	805306368	536870912	937	-1.0	0.375	0.75	0.5	False	False	False					16.25	3.775	18.0
402653184	805306368	671088640	938	-1.0	0.375	0.75	0.625	False	False	False					16.25	3.775	22.25
402653184	805306368	805306368	737	-1.0	0.375	0.75	0.75	False	False	False					16.25	3.775	26.5
402653184	805306368	939524096	738	-1.0	0.375	0.75	0.875	False	False	False					16.25	3.775	30.75
402653184	805306368	1073741824	739	-1.0	0.375	0.75	1.0	False	False	False					16.25	3.775	35.0
402653184	939524096	134217728	931	41.0	0.375	0.875	0.125	False	False	False	39863.48647354848	40496.02751000085	5242.769888630259	0.04927962849250493	16.25	4.3875	5.25
402653184	939524096	402653184	932	41.0	0.375	0.875	0.375	False	False	False	24304.033884603814	28214.245021478186	7538.008143132138	0.034333923556121235	16.25	4.3875	13.75
402653184	939524096	536870912	939	-1.0	0.375	0.875	0.5	False	False	False					16.25	4.3875	18.0
402653184	939524096	603979776	2067	-1.0	0.375	0.875	0.5625	False	False	False					16.25	4.3875	20.125
402653184	939524096	671088640	359	16.0	0.375	0.875	0.625	False	False	True	8253.85748442138	15191.707627693124	8462.998755469027	0.01848679374475896	16.25	4.3875	22.25
402653184	939524096	805306368	740	-1.0	0.375	0.875	0.75	False	False	False					16.25	4.3875	26.5
402653184	939524096	939524096	360	16.0	0.375	0.875	0.875	False	False	True	1753.0157702532704	8785.301836295068	8191.801571045566	0.010690836541441623	16.25	4.3875	30.75
402653184	939524096	1073741824	741	-1.0	0.375	0.875	1.0	False	False	False					16.25	4.3875	35.0
402653184	1006632960	536870912	2068	-1.0	0.375	0.9375	0.5	False	False	False					16.25	4.69375	18.0
402653184	1006632960	603979776	2069	-1.0	0.375	0.9375	0.5625	False	False	False					16.25	4.69375	20.125
402653184	1006632960	671088640	2070	-1.0	0.375	0.9375	0.625	False	False	False					16.25	4.69375	22.25
402653184	1073741824	536870912	940	-1.0	0.375	1.0	0.5	False	False	False					16.25	5.0	18.0
402653184	1073741824	603979776	2071	-1.0	0.375	1.0	0.5625	False	False	False					16.25	5.0	20.125
402653184	1073741824	671088640	941	-1.0	0.375	1.0	0.625	False	False	False					16.25	5.0	22.25
402653184	1073741824	805306368	742	-1.0	0.375	1.0	0.75	False	False	False					16.25	5.0	26.5
402653184	1073741824	939524096	743	-1.0	0.375	1.0	0.875	False	False	False					16.25	5.0	30.75
402653184	1073741824	1073741824	744	-1.0	0.375	1.0	1.0	False	False	False					16.25	5.0	35.0
419430400	16777216	150994944	2744	122.0	0.390625	0.015625	0.140625	False	False	False	46986.46669279806	38946.01271937637	21355.938351269335	0.0070933675562799	16.71875	0.1765625	5.78125
419430400	16777216	184549376	2745	122.0	0.390625	0.015625	0.171875	False	False	False	48101.22914304743	39079.037961615664	22760.464520740137	0.0072616589889866285	16.71875	0.1765625	6.84375
419430400	16777216	218103808	2235	100.0	0.390625	0.015625	0.203125	False	False	False	48811.5083510804	39205.448057077185	23187.856100389363	0.007368887130295955	16.71875	0.1765625	7.90625
419430400	16777216	251658240	2236	100.0	0.390625	0.015625	0.234375	False	False	False	49372.007176972096	39184.261397590184	24845.181455232352	0.007453503498939024	16.71875	0.1765625	8.96875
419430400	50331648	150994944	2746	122.0	0.390625	0.046875	0.140625	False	False	False	48232.61994229023	41670.41745737843	20424.396183418434	0.007281494556505167	16.71875	0.3296875	5.78125
419430400	50331648	184549376	2747	122.0	0.390625	0.046875	0.171875	False	False	False	48496.750631764495	42225.01849165023	21080.585879318955	0.0073213693586600985	16.71875	0.3296875	6.84375
419430400	50331648	218103808	2237	100.0	0.390625	0.046875	0.203125	False	False	False	49245.57762900571	42443.514981452834	21651.555835227136	0.007434416912591442	16.71875	0.3296875	7.90625
419430400	50331648	251658240	2238	100.0	0.390625	0.046875	0.234375	False	False	False	49205.325458078376	42512.47576019433	22048.65069421325	0.007428340195965938	16.71875	0.3296875	8.96875
419430400	83886080	16777216	987	44.0	0.390625	0.078125	0.015625	False	False	False	42128.71184398027	38080.59749828875	11460.242386915696	0.0063600108460115145	16.71875	0.4828125	1.53125
419430400	83886080	50331648	988	44.0	0.390625	0.078125	0.046875	False	False	False	44578.76472998218	39942.676828148564	12797.26389683726	0.00672988597976784	16.71875	0.4828125	2.59375
419430400	117440512	16777216	989	44.0	0.390625	0.109375	0.015625	False	False	False	43135.07826288751	39154.815840198826	9915.9863448007	0.006511938143551858	16.71875	0.6359375	1.53125
419430400	117440512	50331648	990	44.0	0.390625	0.109375	0.046875	False	False	False	45528.651051370085	41042.36573841706	12783.914433275651	0.006873286692537755	16.71875	0.6359375	2.59375
419430400	352321536	553648128	3151	140.0	0.390625	0.328125	0.515625	False	False	False	27479.93682384925	35125.61717302419	16157.905231596182	0.005343046810051625	16.71875	1.7078125	18.53125
419430400	352321536	587202560	3152	140.0	0.390625	0.328125	0.546875	False	False	False	22842.506605155762	33242.81480102332	16380.205226349348	0.005056648960922794	16.71875	1.7078125	19.59375
419430400	385875968	553648128	3153	140.0	0.390625	0.359375	0.515625	False	False	False	25560.514868014667	34154.04587187221	15425.1331263866	0.005195258632671371	16.71875	1.8609375	18.53125
419430400	385875968	587202560	3154	140.0	0.390625	0.359375	0.546875	False	False	False	21084.046846402314	32133.705427677578	15848.316809646649	0.004887939518180122	16.71875	1.8609375	19.59375
419430400	419430400	150994944	1532	69.0	0.390625	0.390625	0.140625	False	False	False	47868.80952076924	45353.01301848675	10963.30449768669	0.007226571485623375	16.71875	2.0140625	5.78125
