i1	i2	i3	sequence	generation	x1	x2	x3	compute	measure	probed	s1	s2	s3	s	bioproduct actual cost	consumer inertia	retrofit delay
570425344	570425344	117440512	11367	-1.0	0.53125	0.53125	0.109375	False	False	False					20.9375	2.703125	4.71875
570425344	570425344	134217728	4580	-1.0	0.53125	0.53125	0.125	False	False	False					20.9375	2.703125	5.25
570425344	570425344	167772160	13435	598.0	0.53125	0.53125	0.15625	False	False	False	46239.04084938965	44486.6045236778	8839.55018314498	0.013961063058390594	20.9375	2.703125	6.3125
570425344	570425344	234881024	13436	598.0	0.53125	0.53125	0.21875	False	False	False	43506.94820600702	43290.32012213395	10522.8566317037	0.013170001010676459	20.9375	2.703125	8.4375
570425344	570425344	268435456	5521	-1.0	0.53125	0.53125	0.25	False	False	False					20.9375	2.703125	9.5
570425344	570425344	301989888	3225	143.0	0.53125	0.53125	0.28125	False	False	True	40337.00907400864	41532.658082042166	11346.131955607903	0.012635276139639969	20.9375	2.703125	10.5625
570425344	570425344	335544320	5522	-1.0	0.53125	0.53125	0.3125	False	False	False					20.9375	2.703125	11.625
570425344	570425344	369098752	3226	143.0	0.53125	0.53125	0.34375	False	False	False	36333.84585939893	39096.48761879573	11695.22808670825	0.01189413199072592	20.9375	2.703125	12.6875
570425344	570425344	436207616	9565	425.0	0.53125	0.53125	0.40625	False	False	False	31075.025236406826	35881.615467698655	11982.2784463154	0.010916087260178961	20.9375	2.703125	14.8125
570425344	570425344	503316480	9566	425.0	0.53125	0.53125	0.46875	False	False	False	23925.479009713494	31826.127826556196	12282.298598515164	0.00968230621670445	20.9375	2.703125	16.9375
570425344	570425344	939524096	13289	-1.0	0.53125	0.53125	0.875	False	False	False					20.9375	2.703125	30.75
570425344	570425344	973078528	12629	559.0	0.53125	0.53125	0.90625	False	False	True	1224.1441497500941	12462.426435905527	12355.076088006952	0.003860845452138608	20.9375	2.703125	31.8125
570425344	570425344	1006632960	13290	-1.0	0.53125	0.53125	0.9375	False	False	False					20.9375	2.703125	32.875
570425344	570425344	1040187392	12630	559.0	0.53125	0.53125	0.96875	False	False	False	1130.3660320474366	12413.679862495394	12400.45277138487	0.0038750252403005627	20.9375	2.703125	33.9375
570425344	587202560	0	10628	-1.0	0.53125	0.546875	0.0	False	False	False					20.9375	2.7796875	1.0
570425344	587202560	16777216	10629	-1.0	0.53125	0.546875	0.015625	False	False	False					20.9375	2.7796875	1.53125
570425344	587202560	33554432	10630	-1.0	0.53125	0.546875	0.03125	False	False	False					20.9375	2.7796875	2.0625
570425344	587202560	67108864	16593	-1.0	0.53125	0.546875	0.0625	False	False	False					20.9375	2.7796875	3.125
570425344	587202560	83886080	16594	-1.0	0.53125	0.546875	0.078125	False	False	False					20.9375	2.7796875	3.65625
570425344	587202560	100663296	16595	-1.0	0.53125	0.546875	0.09375	False	False	False					20.9375	2.7796875	4.1875
570425344	603979776	0	10057	-1.0	0.53125	0.5625	0.0	False	False	False					20.9375	2.85625	1.0
570425344	603979776	16777216	10631	-1.0	0.53125	0.5625	0.015625	False	False	False					20.9375	2.85625	1.53125
570425344	603979776	33554432	10058	-1.0	0.53125	0.5625	0.03125	False	False	False					20.9375	2.85625	2.0625
570425344	603979776	67108864	4581	-1.0	0.53125	0.5625	0.0625	False	False	False					20.9375	2.85625	3.125
570425344	603979776	83886080	16596	-1.0	0.53125	0.5625	0.078125	False	False	False					20.9375	2.85625	3.65625
570425344	603979776	100663296	4582	-1.0	0.53125	0.5625	0.09375	False	False	False					20.9375	2.85625	4.1875
570425344	603979776	117440512	18446	-1.0	0.53125	0.5625	0.109375	False	False	False					20.9375	2.85625	4.71875
570425344	603979776	134217728	4583	-1.0	0.53125	0.5625	0.125	False	False	False					20.9375	2.85625	5.25
570425344	603979776	201326592	18682	-1.0	0.53125	0.5625	0.1875	False	False	False					20.9375	2.85625	7.375
570425344	603979776	218103808	19542	-1.0	0.53125	0.5625	0.203125	False	False	False					20.9375	2.85625	7.90625
570425344	603979776	234881024	18683	-1.0	0.53125	0.5625	0.21875	False	False	False					20.9375	2.85625	8.4375
570425344	603979776	268435456	5523	-1.0	0.53125	0.5625	0.25	False	False	False					20.9375	2.85625	9.5
570425344	603979776	301989888	5524	-1.0	0.53125	0.5625	0.28125	False	False	False					20.9375	2.85625	10.5625
570425344	603979776	335544320	5525	-1.0	0.53125	0.5625	0.3125	False	False	False					20.9375	2.85625	11.625
570425344	603979776	939524096	13291	-1.0	0.53125	0.5625	0.875	False	False	False					20.9375	2.85625	30.75
570425344	603979776	973078528	13292	-1.0	0.53125	0.5625	0.90625	False	False	False					20.9375	2.85625	31.8125
570425344	603979776	1006632960	13293	-1.0	0.53125	0.5625	0.9375	False	False	False					20.9375	2.85625	32.875
570425344	620756992	100663296	18447	-1.0	0.53125	0.578125	0.09375	False	False	False					20.9375	2.9328125	4.1875
570425344	620756992	117440512	18448	-1.0	0.53125	0.578125	0.109375	False	False	False					20.9375	2.9328125	4.71875
570425344	620756992	134217728	18449	-1.0	0.53125	0.578125	0.125	False	False	False					20.9375	2.9328125	5.25
570425344	620756992	201326592	19543	-1.0	0.53125	0.578125	0.1875	False	False	False					20.9375	2.9328125	7.375
570425344	620756992	218103808	19544	-1.0	0.53125	0.578125	0.203125	False	False	False					20.9375	2.9328125	7.90625
570425344	620756992	234881024	19545	-1.0	0.53125	0.578125	0.21875	False	False	False					20.9375	2.9328125	8.4375
570425344	637534208	33554432	2452	109.0	0.53125	0.59375	0.03125	False	False	False	47042.05366331908	44918.62683073584	4961.1739265086135	0.014203518618151896	20.9375	3.009375	2.0625
570425344	637534208	67108864	14198	-1.0	0.53125	0.59375	0.0625	False	False	False					20.9375	3.009375	3.125
570425344	637534208	100663296	2453	109.0	0.53125	0.59375	0.09375	False	False	True	47076.951853873856	44870.065463862404	6356.197725384414	0.014214055511435343	20.9375	3.009375	4.1875
570425344	637534208	117440512	18450	-1.0	0.53125	0.59375	0.109375	False	False	False					20.9375	3.009375	4.71875
570425344	637534208	134217728	14199	-1.0	0.53125	0.59375	0.125	False	False	False					20.9375	3.009375	5.25
570425344	637534208	167772160	13437	598.0	0.53125	0.59375	0.15625	False	False	False	45346.914286460145	43991.367929537315	8242.61540484136	0.013691701173448112	20.9375	3.009375	6.3125
570425344	637534208	201326592	18684	-1.0	0.53125	0.59375	0.1875	False	False	False					20.9375	3.009375	7.375
570425344	637534208	218103808	19546	-1.0	0.53125	0.59375	0.203125	False	False	False					20.9375	3.009375	7.90625
570425344	637534208	234881024	13438	598.0	0.53125	0.59375	0.21875	False	False	True	42650.02601842814	42546.99592976732	9865.962610725717	0.012943863150362429	20.9375	3.009375	8.4375
570425344	637534208	268435456	18685	-1.0	0.53125	0.59375	0.25	False	False	False					20.9375	3.009375	9.5
570425344	637534208	301989888	3227	143.0	0.53125	0.59375	0.28125	False	False	False	39220.53405715832	40532.03955758412	10565.337301177431	0.012330862891106928	20.9375	3.009375	10.5625
570425344	637534208	369098752	3228	143.0	0.53125	0.59375	0.34375	False	False	False	34830.31303959767	37808.504775009744	10876.66810110063	0.011502295309764939	20.9375	3.009375	12.6875
570425344	637534208	436207616	9567	425.0	0.53125	0.59375	0.40625	False	False	False	28850.94132211389	34261.02388921446	11084.292521490246	0.01042306266100031	20.9375	3.009375	14.8125
570425344	637534208	503316480	9568	425.0	0.53125	0.59375	0.46875	False	False	False	21619.26043047287	29878.17967477481	11568.446387694486	0.0090896915385194	20.9375	3.009375	16.9375
570425344	637534208	973078528	12631	559.0	0.53125	0.59375	0.90625	False	False	False	1211.7943428514043	11407.374831016536	11310.84677187704	0.0035345335802041693	20.9375	3.009375	31.8125
570425344	637534208	1040187392	12632	559.0	0.53125	0.59375	0.96875	False	False	False	1129.0184819154497	11366.12737185215	11354.181150678764	0.0035480751673320934	20.9375	3.009375	33.9375
570425344	671088640	67108864	5640	-1.0	0.53125	0.625	0.0625	False	False	False					20.9375	3.1625	3.125
570425344	671088640	100663296	5641	-1.0	0.53125	0.625	0.09375	False	False	False					20.9375	3.1625	4.1875
570425344	671088640	134217728	2463	-1.0	0.53125	0.625	0.125	False	False	False					20.9375	3.1625	5.25
570425344	671088640	150994944	3987	-1.0	0.53125	0.625	0.140625	False	False	False					20.9375	3.1625	5.78125
570425344	671088640	167772160	2464	-1.0	0.53125	0.625	0.15625	False	False	False					20.9375	3.1625	6.3125
570425344	671088640	184549376	4821	-1.0	0.53125	0.625	0.171875	False	False	False					20.9375	3.1625	6.84375
570425344	671088640	201326592	2465	-1.0	0.53125	0.625	0.1875	False	False	False					20.9375	3.1625	7.375
570425344	671088640	234881024	18686	-1.0	0.53125	0.625	0.21875	False	False	False					20.9375	3.1625	8.4375
570425344	671088640	268435456	18687	-1.0	0.53125	0.625	0.25	False	False	False					20.9375	3.1625	9.5
570425344	687865856	134217728	3988	-1.0	0.53125	0.640625	0.125	False	False	False					20.9375	3.2390625	5.25
570425344	687865856	150994944	3989	-1.0	0.53125	0.640625	0.140625	False	False	False					20.9375	3.2390625	5.78125
570425344	687865856	167772160	3990	-1.0	0.53125	0.640625	0.15625	False	False	False					20.9375	3.2390625	6.3125
570425344	687865856	184549376	4822	-1.0	0.53125	0.640625	0.171875	False	False	False					20.9375	3.2390625	6.84375
570425344	687865856	201326592	4823	-1.0	0.53125	0.640625	0.1875	False	False	False					20.9375	3.2390625	7.375
570425344	704643072	33554432	4850	215.0	0.53125	0.65625	0.03125	False	False	False	46817.05883736672	44847.865303736995	4569.597840220734	0.014135585397755652	20.9375	3.315625	2.0625
570425344	704643072	67108864	5642	-1.0	0.53125	0.65625	0.0625	False	False	False					20.9375	3.315625	3.125
570425344	704643072	100663296	4851	215.0	0.53125	0.65625	0.09375	False	False	True	46422.73634910837	44537.74625934042	5892.220717846661	0.014016526675455426	20.9375	3.315625	4.1875
570425344	704643072	134217728	2466	-1.0	0.53125	0.65625	0.125	False	False	False					20.9375	3.315625	5.25
570425344	704643072	150994944	3991	-1.0	0.53125	0.65625	0.140625	False	False	False					20.9375	3.315625	5.78125
570425344	704643072	167772160	1894	85.0	0.53125	0.65625	0.15625	False	False	True	44673.05937500992	43414.05958550713	7734.312317579957	0.013488242564918455	20.9375	3.315625	6.3125
570425344	704643072	184549376	4824	-1.0	0.53125	0.65625	0.171875	False	False	False					20.9375	3.315625	6.84375
570425344	704643072	201326592	2467	-1.0	0.53125	0.65625	0.1875	False	False	False					20.9375	3.315625	7.375
570425344	704643072	234881024	1895	85.0	0.53125	0.65625	0.21875	False	False	False	41899.09399238105	41716.75532589749	9192.966581083878	0.012691283137989647	20.9375	3.315625	8.4375
570425344	704643072	436207616	2621	116.0	0.53125	0.65625	0.40625	False	False	False	26676.247462591327	32580.50380699398	10283.810807455224	0.009911806308105158	20.9375	3.315625	14.8125
570425344	704643072	503316480	2622	116.0	0.53125	0.65625	0.46875	False	False	False	19733.23550844728	27954.413027977145	10881.289056175548	0.008504433480571318	20.9375	3.315625	16.9375
570425344	738197504	67108864	5096	-1.0	0.53125	0.6875	0.0625	False	False	False					20.9375	3.46875	3.125
570425344	738197504	100663296	5097	-1.0	0.53125	0.6875	0.09375	False	False	False					20.9375	3.46875	4.1875
570425344	738197504	134217728	2468	-1.0	0.53125	0.6875	0.125	False	False	False					20.9375	3.46875	5.25
570425344	738197504	167772160	2469	-1.0	0.53125	0.6875	0.15625	False	False	False					20.9375	3.46875	6.3125
570425344	738197504	201326592	2470	-1.0	0.53125	0.6875	0.1875	False	False	False					20.9375	3.46875	7.375
570425344	738197504	402653184	11645	-1.0	0.53125	0.6875	0.375	False	False	False					20.9375	3.46875	13.75
570425344	738197504	436207616	11646	-1.0	0.53125	0.6875	0.40625	False	False	False					20.9375	3.46875	14.8125
570425344	738197504	452984832	12222	-1.0	0.53125	0.6875	0.421875	False	False	False					20.9375	3.46875	15.34375
570425344	738197504	469762048	11647	-1.0	0.53125	0.6875	0.4375	False	False	False					20.9375	3.46875	15.875
570425344	754974720	436207616	12223	-1.0	0.53125	0.703125	0.40625	False	False	False					20.9375	3.5453125	14.8125
570425344	754974720	452984832	12224	-1.0	0.53125	0.703125	0.421875	False	False	False					20.9375	3.5453125	15.34375
570425344	754974720	469762048	12225	-1.0	0.53125	0.703125	0.4375	False	False	False					20.9375	3.5453125	15.875
570425344	771751936	33554432	4852	215.0	0.53125	0.71875	0.03125	False	False	False	46425.031566146354	44669.739123523286	4254.958338307028	0.014017219675768827	20.9375	3.621875	2.0625
570425344	771751936	67108864	5098	-1.0	0.53125	0.71875	0.0625	False	False	False					20.9375	3.621875	3.125
570425344	771751936	100663296	4853	215.0	0.53125	0.71875	0.09375	False	False	True	45926.471736230524	44118.71685618565	5520.946812357129	0.013866688326156559	20.9375	3.621875	4.1875
570425344	771751936	134217728	5099	-1.0	0.53125	0.71875	0.125	False	False	False					20.9375	3.621875	5.25
570425344	771751936	167772160	1896	85.0	0.53125	0.71875	0.15625	False	False	False	44050.69078448473	42752.11368844677	7232.676714248093	0.013300329343141525	20.9375	3.621875	6.3125
570425344	771751936	234881024	1897	85.0	0.53125	0.71875	0.21875	False	False	False	40732.02812499538	40796.49862088101	8517.903844469003	0.012411317970234925	20.9375	3.621875	8.4375
570425344	771751936	402653184	11648	-1.0	0.53125	0.71875	0.375	False	False	False					20.9375	3.621875	13.75
570425344	771751936	436207616	2623	116.0	0.53125	0.71875	0.40625	False	False	True	24776.926668790165	30878.571820762118	9639.814780790939	0.00939403591704455	20.9375	3.621875	14.8125
570425344	771751936	452984832	12226	-1.0	0.53125	0.71875	0.421875	False	False	False					20.9375	3.621875	15.34375
570425344	771751936	469762048	11649	-1.0	0.53125	0.71875	0.4375	False	False	False					20.9375	3.621875	15.875
570425344	771751936	503316480	2624	116.0	0.53125	0.71875	0.46875	False	False	False	18162.102541423523	26099.134012552342	10188.84846470182	0.007940011077611572	20.9375	3.621875	16.9375
570425344	805306368	67108864	5100	-1.0	0.53125	0.75	0.0625	False	False	False					20.9375	3.775	3.125
570425344	805306368	100663296	5101	-1.0	0.53125	0.75	0.09375	False	False	False					20.9375	3.775	4.1875
570425344	805306368	134217728	5102	-1.0	0.53125	0.75	0.125	False	False	False					20.9375	3.775	5.25
570425344	805306368	402653184	11650	-1.0	0.53125	0.75	0.375	False	False	False					20.9375	3.775	13.75
570425344	805306368	436207616	11651	-1.0	0.53125	0.75	0.40625	False	False	False					20.9375	3.775	14.8125
570425344	805306368	469762048	11652	-1.0	0.53125	0.75	0.4375	False	False	False					20.9375	3.775	15.875
570425344	838860800	167772160	7751	343.0	0.53125	0.78125	0.15625	False	False	False	43222.2884634465	42000.92419744326	6604.7914765400665	0.013050207869398098	20.9375	3.928125	6.3125
570425344	838860800	234881024	7752	343.0	0.53125	0.78125	0.21875	False	False	False	39360.03292072815	39798.76499141717	8005.858664422243	0.012107782379106178	20.9375	3.928125	8.4375
570425344	838860800	301989888	19783	879.0	0.53125	0.78125	0.28125	False	False	False	34813.142115903116	37032.12109409093	8637.650343120093	0.011266099923971394	20.9375	3.928125	10.5625
570425344	838860800	369098752	19784	879.0	0.53125	0.78125	0.34375	False	False	False	29270.64811634794	33509.61232352473	8817.231843033867	0.010194464418907203	20.9375	3.928125	12.6875
570425344	838860800	436207616	2675	119.0	0.53125	0.78125	0.40625	False	False	False	22904.19711158959	29190.258987383037	9086.49452928997	0.008880408813821261	20.9375	3.928125	14.8125
570425344	838860800	503316480	2676	119.0	0.53125	0.78125	0.46875	False	False	False	16833.003153371894	24356.91897535776	9494.58824800548	0.007409985572234521	20.9375	3.928125	16.9375
570425344	905969664	167772160	7753	343.0	0.53125	0.84375	0.15625	False	False	False	42055.95512316524	41168.875418553725	6132.9743185327925	0.012698054083081292	20.9375	4.234375	6.3125
570425344	905969664	234881024	7754	343.0	0.53125	0.84375	0.21875	False	False	False	38153.432099935184	38727.2659810284	7582.8633748391885	0.011781805509220577	20.9375	4.234375	8.4375
570425344	905969664	301989888	19785	879.0	0.53125	0.84375	0.28125	False	False	False	33419.263895398704	35731.31959482817	8128.298767446772	0.010870363486549654	20.9375	4.234375	10.5625
570425344	905969664	369098752	19786	879.0	0.53125	0.84375	0.34375	False	False	False	27595.65546447938	31998.89743529532	8254.231708567966	0.009734867064378688	20.9375	4.234375	12.6875
570425344	905969664	436207616	2677	119.0	0.53125	0.84375	0.40625	False	False	False	21303.81072113386	27544.09680191064	8562.082912702872	0.008379604994740143	20.9375	4.234375	14.8125
570425344	905969664	503316480	2678	119.0	0.53125	0.84375	0.46875	False	False	False	15694.020813999992	22747.340943761177	8811.881276715885	0.006920311570215506	20.9375	4.234375	16.9375
570425344	973078528	33554432	4331	192.0	0.53125	0.90625	0.03125	False	False	False	44811.444549530606	43522.43124616577	3513.439613736048	0.013530025528239918	20.9375	4.540625	2.0625
570425344	973078528	100663296	4332	192.0	0.53125	0.90625	0.09375	False	False	False	43735.40054201659	42323.568784538504	4532.611068227982	0.013205133013893899	20.9375	4.540625	4.1875
570425344	1040187392	33554432	4333	192.0	0.53125	0.96875	0.03125	False	False	False	44102.19738198522	42943.71833745934	3337.4344642013007	0.013315880852048679	20.9375	4.846875	2.0625
570425344	1040187392	100663296	4334	192.0	0.53125	0.96875	0.09375	False	False	False	42774.75692339803	41552.43427330648	4211.050159433759	0.012915083612137087	20.9375	4.846875	4.1875
574619648	121634816	138412032	19936	887.0	0.53515625	0.11328125	0.12890625	False	False	False	48343.40250536714	43730.99352173282	17647.73299882451	0.001824554744314883	21.0546875	0.655078125	5.3828125
574619648	121634816	146800640	19937	887.0	0.53515625	0.11328125	0.13671875	False	False	False	48596.55966205771	43883.24663878889	18131.149021351066	0.0018341092867624439	21.0546875	0.655078125	5.6484375
574619648	130023424	138412032	19938	887.0	0.53515625	0.12109375	0.12890625	False	False	False	48445.72578826934	43882.02936502515	17494.176176844616	0.0018284165831925323	21.0546875	0.693359375	5.3828125
574619648	130023424	146800640	19939	887.0	0.53515625	0.12109375	0.13671875	False	False	False	48745.08463446206	44029.58527843626	17874.68791674244	0.001839714848824806	21.0546875	0.693359375	5.6484375
574619648	541065216	54525952	19835	881.0	0.53515625	0.50390625	0.05078125	False	False	False	47804.85313456162	45269.96795110776	5861.81319178257	0.0018042290585205925	21.0546875	2.569140625	2.7265625
574619648	541065216	62914560	19836	881.0	0.53515625	0.50390625	0.05859375	False	False	False	47874.23347246055	45321.45009600407	6162.6869161511	0.001806847579727527	21.0546875	2.569140625	2.9921875
574619648	549453824	54525952	19837	881.0	0.53515625	0.51171875	0.05078125	False	False	False	47770.05496130861	45273.90778706698	5805.500467866879	0.0018029157216677466	21.0546875	2.607421875	2.7265625
574619648	549453824	62914560	19838	881.0	0.53515625	0.51171875	0.05859375	False	False	False	47853.89509769224	45321.85263240418	6114.648157806267	0.001806079978022805	21.0546875	2.607421875	2.9921875
578813952	75497472	411041792	17853	792.0	0.5390625	0.0703125	0.3828125	False	False	False	47761.91716788311	42246.04709432454	24062.298349128338	0.003605217177527409	21.171875	0.44453125	14.015625
578813952	75497472	427819008	17854	792.0	0.5390625	0.0703125	0.3984375	False	False	False	47089.76636424817	41968.46280198464	24167.09341759727	0.0035544811567216313	21.171875	0.44453125	14.546875
578813952	75497472	444596224	10800	479.0	0.5390625	0.0703125	0.4140625	False	False	False	46368.211667824	41681.865542672684	24370.88427503942	0.0035000159773417873	21.171875	0.44453125	15.078125
578813952	75497472	461373440	10801	479.0	0.5390625	0.0703125	0.4296875	False	False	False	45846.72804751586	41390.32195180845	24822.504631757198	0.0034606527813644218	21.171875	0.44453125	15.609375
578813952	75497472	713031680	21169	944.0	0.5390625	0.0703125	0.6640625	False	False	False	29622.799313079642	36896.57601327038	29670.57396864667	0.002806215927800573	21.171875	0.44453125	23.578125
578813952	75497472	729808896	21170	944.0	0.5390625	0.0703125	0.6796875	False	False	False	28447.27539888734	36647.106060145525	30199.111810405495	0.0027872421738209395	21.171875	0.44453125	24.109375
578813952	92274688	411041792	17855	792.0	0.5390625	0.0859375	0.3828125	False	False	False	46987.05832285556	42622.7562959072	22814.653717314573	0.0035467284362058846	21.171875	0.52109375	14.015625
578813952	92274688	427819008	17856	792.0	0.5390625	0.0859375	0.3984375	False	False	False	46321.99722336055	42328.71720848649	23018.30558691014	0.0034965275681884474	21.171875	0.52109375	14.546875
578813952	92274688	444596224	10802	479.0	0.5390625	0.0859375	0.4140625	False	False	False	45844.53347642838	42021.920252592	23434.903714389075	0.0034604871283535916	21.171875	0.52109375	15.078125
578813952	92274688	461373440	10803	479.0	0.5390625	0.0859375	0.4296875	False	False	False	45547.964332802425	41701.11282541139	23953.408932171467	0.0034381011724639514	21.171875	0.52109375	15.609375
578813952	92274688	713031680	21171	944.0	0.5390625	0.0859375	0.6640625	False	False	False	28515.72079970953	36384.70525474414	28463.36184082817	0.0027672849474560807	21.171875	0.52109375	23.578125
578813952	92274688	729808896	21172	944.0	0.5390625	0.0859375	0.6796875	False	False	False	25150.90602619278	36059.80148164006	28128.07286349019	0.0027425739785369254	21.171875	0.52109375	24.109375
578813952	109051904	142606336	13226	588.0	0.5390625	0.1015625	0.1328125	False	False	False	48279.0244475422	43547.07658209062	18146.770323814384	0.003644250033781869	21.171875	0.59765625	5.515625
578813952	109051904	159383552	13227	588.0	0.5390625	0.1015625	0.1484375	False	False	False	48758.515202562405	43833.9651344074	18826.628872430134	0.0036804434784542877	21.171875	0.59765625	6.046875
578813952	109051904	746586112	17058	758.0	0.5390625	0.1015625	0.6953125	False	False	False	19340.200129066918	35029.69901383725	26867.867186051142	0.0026642282276635857	21.171875	0.59765625	24.640625
578813952	109051904	763363328	17059	758.0	0.5390625	0.1015625	0.7109375	False	False	False	16703.780581423558	34646.54666944578	27270.93259107026	0.0026350870897103307	21.171875	0.59765625	25.171875
578813952	117440512	134217728	19923	-1.0	0.5390625	0.109375	0.125	False	False	False					21.171875	0.6359375	5.25
578813952	117440512	142606336	19924	-1.0	0.5390625	0.109375	0.1328125	False	False	False					21.171875	0.6359375	5.515625
578813952	117440512	150994944	19925	-1.0	0.5390625	0.109375	0.140625	False	False	False					21.171875	0.6359375	5.78125
578813952	125829120	134217728	19926	-1.0	0.5390625	0.1171875	0.125	False	False	False					21.171875	0.67421875	5.25
578813952	125829120	142606336	13228	588.0	0.5390625	0.1171875	0.1328125	False	False	True	48483.44559409381	43873.308733076905	17740.09259524514	0.003659680373950318	21.171875	0.67421875	5.515625
578813952	125829120	150994944	19927	-1.0	0.5390625	0.1171875	0.140625	False	False	False					21.171875	0.67421875	5.78125
578813952	125829120	159383552	13229	588.0	0.5390625	0.1171875	0.1484375	False	False	False	48900.24938151033	44145.814098589275	18159.555691304602	0.0036911420124932314	21.171875	0.67421875	6.046875
578813952	125829120	746586112	17060	758.0	0.5390625	0.1171875	0.6953125	False	False	False	17307.72326574285	34276.26808357291	25937.036742872417	0.002606925081804063	21.171875	0.67421875	24.640625
578813952	125829120	763363328	17061	758.0	0.5390625	0.1171875	0.7109375	False	False	False	14950.522101914614	33815.858414902184	26416.385390079475	0.0025719080399768625	21.171875	0.67421875	25.171875
578813952	134217728	134217728	19928	-1.0	0.5390625	0.125	0.125	False	False	False					21.171875	0.7125	5.25
578813952	134217728	142606336	19929	-1.0	0.5390625	0.125	0.1328125	False	False	False					21.171875	0.7125	5.515625
578813952	134217728	150994944	19930	-1.0	0.5390625	0.125	0.140625	False	False	False					21.171875	0.7125	5.78125
578813952	536870912	50331648	19822	-1.0	0.5390625	0.5	0.046875	False	False	False					21.171875	2.55	2.59375
578813952	536870912	58720256	19823	-1.0	0.5390625	0.5	0.0546875	False	False	False					21.171875	2.55	2.859375
578813952	536870912	67108864	19824	-1.0	0.5390625	0.5	0.0625	False	False	False					21.171875	2.55	3.125
578813952	545259520	41943040	18193	807.0	0.5390625	0.5078125	0.0390625	False	False	False	47669.03208310703	45150.62563088706	5529.034452114078	0.0035982059241475716	21.171875	2.58828125	2.328125
578813952	545259520	50331648	19825	-1.0	0.5390625	0.5078125	0.046875	False	False	False					21.171875	2.58828125	2.59375
578813952	545259520	58720256	18194	807.0	0.5390625	0.5078125	0.0546875	False	False	True	47806.85860473062	45286.39865484883	5968.704679341122	0.003608609496130029	21.171875	2.58828125	2.859375
578813952	545259520	67108864	19826	-1.0	0.5390625	0.5078125	0.0625	False	False	False					21.171875	2.58828125	3.125
578813952	553648128	50331648	19827	-1.0	0.5390625	0.515625	0.046875	False	False	False					21.171875	2.6265625	2.59375
578813952	553648128	58720256	19828	-1.0	0.5390625	0.515625	0.0546875	False	False	False					21.171875	2.6265625	2.859375
578813952	553648128	67108864	19829	-1.0	0.5390625	0.515625	0.0625	False	False	False					21.171875	2.6265625	3.125
578813952	562036736	41943040	18195	807.0	0.5390625	0.5234375	0.0390625	False	False	False	47588.50463490304	45167.56885602791	5376.152691220286	0.0035921274633833817	21.171875	2.66484375	2.328125
578813952	562036736	58720256	18196	807.0	0.5390625	0.5234375	0.0546875	False	False	False	47763.7924049764	45287.85784284349	5877.829135240864	0.0036053587262210446	21.171875	2.66484375	2.859375
578813952	578813952	75497472	20701	923.0	0.5390625	0.5390625	0.0703125	False	False	False	47943.42802969223	45313.89356786478	6391.5559354597635	0.0036189181785697636	21.171875	2.74140625	3.390625
578813952	578813952	92274688	20702	923.0	0.5390625	0.5390625	0.0859375	False	False	False	47920.609595922986	45266.202650031395	6823.870842370465	0.0036171957726391143	21.171875	2.74140625	3.921875
578813952	595591168	75497472	20703	923.0	0.5390625	0.5546875	0.0703125	False	False	False	47913.533117936866	45285.36475975037	6246.986725259538	0.003616661618201756	21.171875	2.81796875	3.390625
578813952	595591168	92274688	20704	923.0	0.5390625	0.5546875	0.0859375	False	False	False	47787.018256916796	45220.75558136979	6620.003855938775	0.003607111885334903	21.171875	2.81796875	3.921875
578813952	612368384	209715200	19560	869.0	0.5390625	0.5703125	0.1953125	False	False	False	44327.42597172451	43456.2905177881	10185.471636967775	0.0033459711633246157	21.171875	2.89453125	7.640625
578813952	612368384	226492416	19561	869.0	0.5390625	0.5703125	0.2109375	False	False	False	43818.968796346846	43091.47874900024	10567.88078005971	0.003307591243685601	21.171875	2.89453125	8.171875
578813952	629145600	209715200	19562	869.0	0.5390625	0.5859375	0.1953125	False	False	False	44165.758005038326	43288.12942555001	10047.394757066293	0.003333767965356154	21.171875	2.97109375	7.640625
578813952	629145600	226492416	19563	869.0	0.5390625	0.5859375	0.2109375	False	False	False	43590.90598209416	42906.74013529522	10354.873769310258	0.0032903763573440643	21.171875	2.97109375	8.171875
578813952	679477248	142606336	4005	176.0	0.5390625	0.6328125	0.1328125	False	False	False	46141.93286625119	44174.56080267731	7720.82177373757	0.003482935753793115	21.171875	3.20078125	5.515625
578813952	679477248	159383552	4006	176.0	0.5390625	0.6328125	0.1484375	False	False	False	45737.56842248416	43862.012042689996	8383.475896677834	0.0034524130753686715	21.171875	3.20078125	6.046875
578813952	679477248	176160768	4834	214.0	0.5390625	0.6328125	0.1640625	False	False	False	45065.75660151176	43515.11292874444	8679.524442687687	0.003401702642022325	21.171875	3.20078125	6.578125
578813952	679477248	192937984	4835	214.0	0.5390625	0.6328125	0.1796875	False	False	False	44201.12547531488	43145.18483789522	9106.391957124515	0.0033364376113613286	21.171875	3.20078125	7.109375
578813952	696254464	142606336	4007	176.0	0.5390625	0.6484375	0.1328125	False	False	False	45979.6545987888	44048.27054942148	7592.906631984024	0.003470686488435145	21.171875	3.27734375	5.515625
578813952	696254464	159383552	4008	176.0	0.5390625	0.6484375	0.1484375	False	False	False	45582.2133362973	43718.19229571671	8220.981437330625	0.0034406863931383835	21.171875	3.27734375	6.046875
578813952	696254464	176160768	4836	214.0	0.5390625	0.6484375	0.1640625	False	False	False	44796.2033335027	43354.95231552978	8488.267455690548	0.0033813559279515927	21.171875	3.27734375	6.578125
